FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
331070,QC,20181080128, ,47.81,-75.07,2018,5,19,5/19/2018 0:00,,5/21/2018 0:00,2010-2019,10.000000000000000,H,Intensive, , ,QC-2018-20181080128, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331071,QC,20181080142, ,47.94,-73.84,2018,5,22,5/22/2018 0:00,,5/23/2018 0:00,2010-2019,5.700000000000000,H,Intensive, , ,QC-2018-20181080142, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331093,QC,20191080232, ,48.11,-75.36,2019,8,1,8/1/2019 0:00,,8/2/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080232, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331094,QC,20181080298, ,48.27,-75.87,2018,6,28,6/28/2018 0:00,,7/1/2018 0:00,2010-2019,1.300000000000000,L,Intensive, , ,QC-2018-20181080298, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331095,QC,2017-81, ,47.80,-75.55,2017,6,10,6/10/2017 0:00,,7/2/2017 0:00,2010-2019,630.899999999999980,H,Intensive, , ,QC-2017-81, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331096,QC,2017-187, ,47.95,-76.10,2017,7,26,7/26/2017 0:00,,7/28/2017 0:00,2010-2019,0.6,H,Intensive, , ,QC-2017-187, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331097,QC,2017-195, ,47.92,-76.38,2017,7,28,7/28/2017 0:00,,7/28/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-195, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331115,QC,20191080029, ,47.44,-70.47,2019,5,9,5/9/2019 0:00,,5/9/2019 0:00,2010-2019,0.2,H,Intensive, , ,QC-2019-20191080029, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331116,QC,20191080141, ,47.08,-72.00,2019,7,9,7/9/2019 0:00,,7/10/2019 0:00,2010-2019,0.2,H,Intensive, , ,QC-2019-20191080141, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331117,QC,20191080173, ,47.33,-72.30,2019,7,13,7/13/2019 0:00,,7/27/2019 0:00,2010-2019,0.1,L,Intensive, , ,QC-2019-20191080173, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331118,QC,20191080183, ,46.97,-71.93,2019,7,11,7/11/2019 0:00,,7/28/2019 0:00,2010-2019,0.1,L,Intensive, , ,QC-2019-20191080183, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331119,QC,20191080220, ,46.97,-71.26,2019,7,30,7/30/2019 0:00,,7/31/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080220, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331120,QC,20191080238, ,46.94,-71.09,2019,8,2,8/2/2019 0:00,,8/3/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080238, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331121,QC,20191080258, ,47.43,-70.45,2019,8,7,8/7/2019 0:00,,8/7/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080258, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331122,QC,20191080267, ,47.22,-71.87,2019,8,8,8/8/2019 0:00,,8/10/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080267, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331123,QC,20191080272, ,47.07,-71.18,2019,8,10,8/10/2019 0:00,,8/11/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080272, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331124,QC,20191080273, ,48.16,-70.29,2019,8,15,8/15/2019 0:00,,8/15/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080273, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331125,QC,20191080283, ,47.01,-71.34,2019,8,16,8/16/2019 0:00,,8/18/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080283, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331126,QC,20191080284, ,47.01,-71.34,2019,8,18,8/18/2019 0:00,,8/18/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080284, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331127,QC,20191080305, ,47.38,-70.56,2019,8,25,8/25/2019 0:00,,8/25/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080305, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331128,QC,20191080339, ,47.01,-71.34,2019,9,14,9/14/2019 0:00,,9/17/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080339, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331129,QC,20191080352, ,47.03,-71.16,2019,10,17,10/17/2019 0:00,,10/17/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080352, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331130,QC,20191080353, ,46.88,-71.73,2019,10,14,10/14/2019 0:00,,10/14/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080353, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331131,QC,20191080354, ,46.72,-71.66,2019,10,21,10/21/2019 0:00,,10/21/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080354, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331132,QC,20181080031, ,46.72,-71.73,2018,5,10,5/10/2018 0:00,,5/10/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080031, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331133,QC,20181080071, ,46.83,-71.61,2018,5,14,5/14/2018 0:00,,5/14/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080071, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331134,QC,20181080073, ,46.81,-71.55,2018,5,14,5/14/2018 0:00,,5/14/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080073, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331135,QC,20181080168, ,46.79,-71.54,2018,5,25,5/25/2018 0:00,,5/25/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080168, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331136,QC,20181080172, ,47.07,-71.88,2018,5,25,5/25/2018 0:00,,6/4/2018 0:00,2010-2019,0.1,L,Intensive, , ,QC-2018-20181080172, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331137,QC,20181080178, ,47.01,-71.42,2018,5,27,5/27/2018 0:00,,5/27/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080178, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331138,QC,20181080223, ,47.69,-70.45,2018,6,11,6/11/2018 0:00,,6/11/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080223, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331139,QC,20181080259, ,47.55,-71.24,2018,6,25,6/25/2018 0:00,,6/25/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080259, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331140,QC,20181080263, ,47.02,-71.84,2018,6,26,6/26/2018 0:00,,7/3/2018 0:00,2010-2019,2.000000000000000,H,Intensive, , ,QC-2018-20181080263, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331141,QC,20181080367, ,47.80,-71.24,2018,7,4,7/4/2018 0:00,,7/4/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080367, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331142,QC,20181080463, ,46.93,-71.17,2018,7,15,7/15/2018 0:00,,7/16/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080463, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331143,QC,20181080470, ,47.63,-70.18,2018,7,18,7/18/2018 0:00,,7/19/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080470, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331144,QC,20181080475, ,47.49,-72.17,2018,7,19,7/19/2018 0:00,,7/20/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080475, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331145,QC,20181080486, ,48.25,-71.38,2018,7,20,7/20/2018 0:00,,7/22/2018 0:00,2010-2019,0.4,H,Intensive, , ,QC-2018-20181080486, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331146,QC,20181080576, ,48.20,-71.06,2018,9,18,9/18/2018 0:00,,9/22/2018 0:00,2010-2019,0,L,Intensive, , ,QC-2018-20181080576, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331147,QC,2017-82, ,47.45,-70.57,2017,6,10,6/10/2017 0:00,,6/10/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-82, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331148,QC,2017-89, ,48.00,-71.42,2017,6,11,6/11/2017 0:00,,6/14/2017 0:00,2010-2019,3.700000000000000,H,Intensive, , ,QC-2017-89, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331149,QC,2017-94, ,46.96,-71.56,2017,6,11,6/11/2017 0:00,,6/12/2017 0:00,2010-2019,1.500000000000000,H,Intensive, , ,QC-2017-94, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331150,QC,2017-129, ,48.07,-70.62,2017,6,28,6/28/2017 0:00,,6/28/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-129, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331151,QC,2017-182, ,48.15,-71.18,2017,7,20,7/20/2017 0:00,,7/27/2017 0:00,2010-2019,0.9,L,Intensive, , ,QC-2017-182, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331152,QC,2017-197, ,46.86,-71.41,2017,7,27,7/27/2017 0:00,,7/28/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-197, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331153,QC,2017-206, ,47.01,-71.34,2017,7,31,7/31/2017 0:00,,8/1/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-206, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331154,QC,2017-209, ,47.20,-71.13,2017,7,31,7/31/2017 0:00,,7/31/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-209, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331155,QC,2017-265, ,46.91,-71.65,2017,8,17,8/17/2017 0:00,,8/17/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-265, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331156,QC,2017-299, ,47.07,-70.89,2017,10,22,10/22/2017 0:00,,10/23/2017 0:00,2010-2019,1.200000000000000,H,Intensive, , ,QC-2017-299, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331157,QC,2017-305, ,47.65,-70.16,2017,10,19,10/19/2017 0:00,,10/19/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-305, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331281,QC,20191080155, ,47.62,-79.25,2019,7,12,7/12/2019 0:00,,7/18/2019 0:00,2010-2019,2.600000000000000,H,Intensive, , ,QC-2019-20191080155, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331282,QC,20191080164, ,47.72,-79.01,2019,7,18,7/18/2019 0:00,,7/23/2019 0:00,2010-2019,0.1,L,Intensive, , ,QC-2019-20191080164, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331283,QC,20191080181, ,47.56,-79.14,2019,7,26,7/26/2019 0:00,,7/30/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080181, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331284,QC,20191080205, ,47.37,-79.24,2019,7,24,7/24/2019 0:00,,8/1/2019 0:00,2010-2019,0.2,L,Intensive, , ,QC-2019-20191080205, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331285,QC,20191080225, ,47.47,-78.65,2019,7,30,7/30/2019 0:00,,8/1/2019 0:00,2010-2019,0.1,H,Intensive, , ,QC-2019-20191080225, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331286,QC,20191080235, ,47.48,-78.49,2019,7,29,7/29/2019 0:00,,8/3/2019 0:00,2010-2019,0.1,L,Intensive, , ,QC-2019-20191080235, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331287,QC,20191080241, ,47.90,-78.87,2019,8,2,8/2/2019 0:00,,8/8/2019 0:00,2010-2019,1.600000000000000,L,Intensive, , ,QC-2019-20191080241, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331288,QC,20191080292, ,47.72,-79.07,2019,8,17,8/17/2019 0:00,,8/25/2019 0:00,2010-2019,0.3,L,Intensive, , ,QC-2019-20191080292, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331289,QC,20191080293, ,47.56,-78.49,2019,8,20,8/20/2019 0:00,,8/21/2019 0:00,2010-2019,0,L,Intensive, , ,QC-2019-20191080293, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331290,QC,20191080338, ,47.83,-79.42,2019,9,15,9/15/2019 0:00,,9/16/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080338, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331291,QC,20181080020, ,47.29,-79.12,2018,5,8,5/8/2018 0:00,,5/10/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080020, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331292,QC,20181080039, ,47.38,-79.44,2018,5,11,5/11/2018 0:00,,5/12/2018 0:00,2010-2019,0.2,H,Intensive, , ,QC-2018-20181080039, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331293,QC,20181080045, ,47.61,-79.47,2018,5,12,5/12/2018 0:00,,5/12/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080045, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331294,QC,20181080096, ,47.56,-78.94,2018,5,12,5/12/2018 0:00,,5/15/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080096, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331295,QC,20181080139, ,47.36,-79.44,2018,5,21,5/21/2018 0:00,,5/21/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080139, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331296,QC,20181080236, ,47.27,-79.13,2018,6,13,6/13/2018 0:00,,6/13/2018 0:00,2010-2019,0,L,Intensive, , ,QC-2018-20181080236, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331297,QC,20181080265, ,47.30,-79.11,2018,6,26,6/26/2018 0:00,,6/26/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080265, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331298,QC,20181080269, ,47.65,-79.23,2018,6,26,6/26/2018 0:00,,6/26/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080269, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331299,QC,20181080370, ,47.14,-79.30,2018,7,5,7/5/2018 0:00,,7/23/2018 0:00,2010-2019,63.700000000000003,L,Intensive, , ,QC-2018-20181080370, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331300,QC,20181080371, ,47.16,-79.29,2018,7,5,7/5/2018 0:00,,7/25/2018 0:00,2010-2019,63.799999999999997,L,Intensive, , ,QC-2018-20181080371, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331301,QC,20181080444, ,47.25,-79.26,2018,6,29,6/29/2018 0:00,,7/21/2018 0:00,2010-2019,19.399999999999999,L,Intensive, , ,QC-2018-20181080444, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331302,QC,20181080489, ,47.58,-79.19,2018,7,19,7/19/2018 0:00,,7/22/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080489, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331303,QC,2017-14, ,47.44,-79.19,2017,4,25,4/25/2017 0:00,,4/27/2017 0:00,2010-2019,0.4,H,Intensive, , ,QC-2017-14, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331304,QC,2017-26, ,47.49,-78.47,2017,5,1,5/1/2017 0:00,,5/2/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-26, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331305,QC,2017-58, ,47.26,-79.16,2017,6,2,6/2/2017 0:00,,6/3/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-58, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331306,QC,2017-111, ,47.35,-79.12,2017,6,14,6/14/2017 0:00,,6/15/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-111, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331307,QC,2017-216, ,47.81,-79.00,2017,7,30,7/30/2017 0:00,,8/5/2017 0:00,2010-2019,0.7,L,Intensive, , ,QC-2017-216, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331308,QC,2017-273, ,47.51,-79.51,2017,6,10,6/10/2017 0:00,,6/11/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-273, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331376,QC,20191080034, ,47.52,-72.81,2019,5,9,5/9/2019 0:00,,5/9/2019 0:00,2010-2019,0.4,H,Intensive, , ,QC-2019-20191080034, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331377,QC,20191080172, ,47.49,-73.41,2019,7,24,7/24/2019 0:00,,7/24/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080172, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331378,QC,20181080058, ,47.51,-72.77,2018,5,13,5/13/2018 0:00,,5/13/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080058, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331379,QC,20181080069, ,47.37,-72.80,2018,5,14,5/14/2018 0:00,,5/15/2018 0:00,2010-2019,1.700000000000000,H,Intensive, , ,QC-2018-20181080069, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331380,QC,20181080079, ,47.28,-72.84,2018,5,14,5/14/2018 0:00,,5/15/2018 0:00,2010-2019,1.800000000000000,H,Intensive, , ,QC-2018-20181080079, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331381,QC,20181080109, ,47.54,-73.00,2018,5,18,5/18/2018 0:00,,5/18/2018 0:00,2010-2019,0.1,H,Intensive, , ,QC-2018-20181080109, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331382,QC,20181080115, ,47.32,-72.79,2018,5,18,5/18/2018 0:00,,5/18/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080115, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331383,QC,20181080126, ,47.57,-73.16,2018,5,18,5/18/2018 0:00,,5/18/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080126, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331384,QC,20181080156, ,47.69,-72.75,2018,5,23,5/23/2018 0:00,,5/24/2018 0:00,2010-2019,2.200000000000000,H,Intensive, , ,QC-2018-20181080156, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331385,QC,20181080270, ,47.32,-73.57,2018,6,27,6/27/2018 0:00,,6/28/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080270, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331386,QC,20181080319, ,47.38,-72.66,2018,7,1,7/1/2018 0:00,,7/2/2018 0:00,2010-2019,0,L,Intensive, , ,QC-2018-20181080319, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331387,QC,20181080333, ,47.65,-72.60,2018,7,2,7/2/2018 0:00,,7/3/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080333, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331388,QC,20181080351, ,47.46,-73.32,2018,7,2,7/2/2018 0:00,,7/5/2018 0:00,2010-2019,0,L,Intensive, , ,QC-2018-20181080351, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331389,QC,20181080378, ,47.17,-72.41,2018,7,7,7/7/2018 0:00,,7/7/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080378, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331390,QC,20181080429, ,47.51,-73.53,2018,7,11,7/11/2018 0:00,,7/12/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080429, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331391,QC,20181080473, ,47.40,-72.74,2018,7,19,7/19/2018 0:00,,7/19/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080473, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331392,QC,20181080578, ,47.89,-72.83,2018,9,21,9/21/2018 0:00,,9/21/2018 0:00,2010-2019,0,H,Intensive, , ,QC-2018-20181080578, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331393,QC,2017-31, ,47.59,-73.36,2017,5,15,5/15/2017 0:00,,5/15/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-31, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331394,QC,2017-40, ,47.46,-73.22,2017,5,18,5/18/2017 0:00,,5/18/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-40, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331395,QC,2017-162, ,47.99,-72.94,2017,7,20,7/20/2017 0:00,,7/20/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-162, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331396,QC,2017-225, ,48.01,-73.12,2017,8,2,8/2/2017 0:00,,8/2/2017 0:00,2010-2019,0.4,L,Intensive, , ,QC-2017-225, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331397,QC,2017-235, ,48.03,-72.82,2017,8,2,8/2/2017 0:00,,8/3/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-235, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331398,QC,2017-237, ,47.40,-72.35,2017,8,2,8/2/2017 0:00,,8/3/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-237, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331399,QC,2017-285, ,47.46,-72.76,2017,9,16,9/16/2017 0:00,,9/16/2017 0:00,2010-2019,0,H,Intensive, , ,QC-2017-285, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331454,QC,20191080150, ,47.54,-77.46,2019,7,10,7/10/2019 0:00,,7/10/2019 0:00,2010-2019,0,H,Intensive, , ,QC-2019-20191080150, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331455,QC,20191080170, ,47.36,-77.61,2019,7,19,7/19/2019 0:00,,7/29/2019 0:00,2010-2019,1.700000000000000,L,Intensive, , ,QC-2019-20191080170, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331456,QC,20191080216, ,47.11,-77.65,2019,7,29,7/29/2019 0:00,,7/29/2019 0:00,2010-2019,0,L,Intensive, , ,QC-2019-20191080216, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331457,QC,20181080332, ,47.75,-76.15,2018,7,1,7/1/2018 0:00,,7/26/2018 0:00,2010-2019,167.500000000000000,L,Intensive, , ,QC-2018-20181080332, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331458,QC,20181080384, ,47.07,-77.22,2018,7,5,7/5/2018 0:00,,7/15/2018 0:00,2010-2019,2.600000000000000,L,Intensive, , ,QC-2018-20181080384, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331459,QC,20181080403, ,47.33,-77.07,2018,7,1,7/1/2018 0:00,,7/11/2018 0:00,2010-2019,0.7,L,Intensive, , ,QC-2018-20181080403, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331460,QC,20181080445, ,46.98,-76.73,2018,7,1,7/1/2018 0:00,,7/14/2018 0:00,2010-2019,0,L,Intensive, , ,QC-2018-20181080445, , ,5/1/2019 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331461,QC,2017-258, ,47.48,-77.83,2017,8,11,8/11/2017 0:00,,8/12/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-258, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331462,QC,2017-266, ,47.50,-77.69,2017,8,11,8/11/2017 0:00,,8/17/2017 0:00,2010-2019,0,L,Intensive, , ,QC-2017-266, , ,5/18/2018 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331525,QC,20191080036, ,46.61,-76.04,2019,5,12,5/12/2019 0:00,,5/12/2019 0:00,2010-2019,1.600000000000000,H,Intensive, , ,QC-2019-20191080036, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
331526,QC,20191080037, ,46.84,-76.14,2019,5,12,5/12/2019 0:00,,5/14/2019 0:00,2010-2019,8.400000000000000,H,Intensive, , ,QC-2019-20191080037, , ,6/15/2020 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
